Disaster_Event_Id,Alert_Level,Alert_Score,Episode_Alert_Level,Episode_Alert_Score,Country,From_Date,To_Date,Severity,Source,Iso3,Event_Type,GDACS_ID,People_Affected,Duration (days),Burned_Area
WF_AGO_20230627_1761,Green,1,Green,0,Angola,6/27/2023,7/10/2023,6243,GWIS,AGO,WF,WF 1015562,0,13,6243 hectare
WF_AGO_20230627_1762,Green,1,Green,0,Angola,6/27/2023,7/10/2023,6809,GWIS,AGO,WF,WF 1015563,50,13,6809 hectare
WF_AGO_20230624_1763,Green,1,Green,0,Angola,6/24/2023,7/10/2023,5418,GWIS,AGO,WF,WF 1015564,129,16,5418 hectare
WF_AGO_20230627_1764,Green,1,Green,0,Angola,6/27/2023,7/9/2023,5517,GWIS,AGO,WF,WF 1015532,0,12,5517 hectare
WF_AGO_20230628_1765,Green,1,Green,0,Angola,6/28/2023,7/9/2023,5298,GWIS,AGO,WF,WF 1015529,695,11,5298 hectare
WF_CAN_20230624_1766,Green,1,Green,0,Canada,6/24/2023,7/9/2023,6154,GWIS,CAN,WF,WF 1015492,0,15,6154 hectare
WF_AGO_20230620_1767,Green,1,Green,0,Angola,6/20/2023,7/9/2023,11435,GWIS,AGO,WF,WF 1015495,0,19,11435 hectare
WF_COD_20230621_1768,Green,1,Green,0,Congo,6/21/2023,7/9/2023,6220,GWIS,COG,WF,WF 1015257,2430,18,6220 hectare
WF_COD_20230620_1769,Green,1,Green,0,Congo,6/20/2023,7/9/2023,5615,GWIS,COG,WF,WF 1015328,0,19,5615 hectare
WF_BOL_20230620_1770,Green,1,Green,0,Bolivia,6/20/2023,7/9/2023,5845,GWIS,BOL,WF,WF 1015330,0,19,5845 hectare
WF_AGO_20230625_1771,Green,1,Green,0,Angola,6/25/2023,7/9/2023,12610,GWIS,AGO,WF,WF 1015363,808,14,12610 hectare
WF_COD_20230628_1772,Green,1,Green,0,Congo,6/28/2023,7/9/2023,6211,GWIS,COG,WF,WF 1015358,0,11,6211 hectare
WF_COD_20230630_1773,Green,1,Green,0,Angola,6/30/2023,7/9/2023,6949,GWIS,AGO,WF,WF 1015350,0,9,6949 hectare
WF_COD_20230630_1773,Green,1,Green,0,Congo,6/30/2023,7/9/2023,6949,GWIS,COG,WF,WF 1015350,0,9,6949 hectare
WF_AGO_20230625_1774,Green,1,Green,0,Angola,6/25/2023,7/9/2023,15496,GWIS,AGO,WF,WF 1015403,42,14,15496 hectare
WF_COD_20230621_1775,Green,1,Green,0,Congo,6/21/2023,7/9/2023,6386,GWIS,COG,WF,WF 1015406,29,18,6386 hectare
WF_AGO_20230625_1776,Green,1,Green,0,Angola,6/25/2023,7/9/2023,18323,GWIS,AGO,WF,WF 1015444,41,14,18323 hectare
WF_CAN_20230620_1777,Green,1,Green,0,Canada,6/20/2023,7/9/2023,10780,GWIS,CAN,WF,WF 1015165,0,19,10780 hectare
WF_USA_20230731_1778,Green,1,Green,0,United States,7/31/2023,8/19/2023,11750,GWIS,USA,WF,WF 1016314,6,19,11750 hectare
WF_BRA_20230731_1779,Green,1,Green,0,Brazil,7/31/2023,8/18/2023,8034,GWIS,BRA,WF,WF 1016340,0,18,8034 hectare
WF_BRA_20230729_1780,Green,1,Green,0,Brazil,7/29/2023,8/17/2023,7782,GWIS,BRA,WF,WF 1016476,0,19,7782 hectare
WF_AUS_20230728_1781,Green,1,Green,0,Australia,7/28/2023,8/16/2023,31580,GWIS,AUS,WF,WF 1016031,0,19,31580 hectare
WF_AUS_20230728_1782,Green,1,Green,0,Australia,7/28/2023,8/15/2023,8841,GWIS,AUS,WF,WF 1016057,0,18,8841 hectare
WF_CAN_20230731_1783,Green,1,Green,0,Canada,7/31/2023,8/15/2023,5448,GWIS,CAN,WF,WF 1016315,0,15,5448 hectare
WF_AUS_20230728_1784,Green,1,Green,0,Australia,7/28/2023,8/14/2023,11455,GWIS,AUS,WF,WF 1016215,1,17,11455 hectare
WF_RUS_20230728_1785,Green,1,Green,0,Russian Federation,7/28/2023,8/13/2023,8250,GWIS,RUS,WF,WF 1016239,0,16,8250 hectare
WF_RUS_20230728_1786,Green,1,Green,0,Russian Federation,7/28/2023,8/13/2023,6085,GWIS,RUS,WF,WF 1016240,0,16,6085 hectare
WF_RUS_20230726_1787,Green,1,Green,0,Russian Federation,7/26/2023,8/13/2023,6585,GWIS,RUS,WF,WF 1016283,0,18,6585 hectare
WF_RUS_20230725_1788,Green,1,Green,0,Russian Federation,7/25/2023,8/13/2023,9218,GWIS,RUS,WF,WF 1016284,0,19,9218 hectare
WF_RUS_20230731_1789,Green,1,Green,0,Russian Federation,7/31/2023,8/13/2023,6101,GWIS,RUS,WF,WF 1016375,0,13,6101 hectare
WF_RUS_20230731_1790,Green,1,Green,0,Russian Federation,7/31/2023,8/13/2023,5679,GWIS,RUS,WF,WF 1016410,0,13,5679 hectare
WF_RUS_20230726_1791,Green,1,Green,0,Russian Federation,7/26/2023,8/13/2023,5361,GWIS,RUS,WF,WF 1016411,0,18,5361 hectare
WF_RUS_20230726_1792,Green,1,Green,0,Russian Federation,7/26/2023,8/13/2023,28000,GWIS,RUS,WF,WF 1016059,0,18,28000 hectare
WF_RUS_20230726_1793,Green,1,Green,0,Russian Federation,7/26/2023,8/13/2023,30436,GWIS,RUS,WF,WF 1016060,0,18,30436 hectare
WF_RUS_20230725_1794,Green,1,Green,0,Russian Federation,7/25/2023,8/13/2023,23008,GWIS,RUS,WF,WF 1016062,0,19,23008 hectare
WF_RUS_20230726_1795,Green,1,Green,0,Russian Federation,7/26/2023,8/13/2023,26601,GWIS,RUS,WF,WF 1016036,0,18,26601 hectare
WF_RUS_20230728_1796,Green,1,Green,0,Russian Federation,7/28/2023,8/13/2023,17430,GWIS,RUS,WF,WF 1016110,0,16,17430 hectare
WF_RUS_20230724_1797,Green,1,Green,0,Russian Federation,7/24/2023,8/12/2023,12002,GWIS,RUS,WF,WF 1016063,0,19,12002 hectare
WF_RUS_20230724_1798,Green,1,Green,0,Russian Federation,7/24/2023,8/12/2023,18394,GWIS,RUS,WF,WF 1016032,0,19,18394 hectare
WF_CAN_20230729_1799,Green,1,Green,0,Canada,7/29/2023,8/12/2023,8733,GWIS,CAN,WF,WF 1016341,0,14,8733 hectare
WF_CAN_20230729_1800,Green,1,Green,0,Canada,7/29/2023,8/12/2023,10122,GWIS,CAN,WF,WF 1016214,0,14,10122 hectare
WF_RUS_20230724_1801,Green,1,Green,0,Russian Federation,7/24/2023,8/12/2023,44678,GWIS,RUS,WF,WF 1016343,0,19,44678 hectare
WF_CAN_20230731_1802,Green,1,Green,0,Canada,7/31/2023,8/12/2023,5623,GWIS,CAN,WF,WF 1016313,0,12,5623 hectare
WF_CAN_20230731_1803,Green,1,Green,0,Canada,7/31/2023,8/11/2023,10438,GWIS,CAN,WF,WF 1016174,0,11,10438 hectare
WF_AUS_20230731_1804,Green,1,Green,0,Australia,7/31/2023,8/11/2023,13351,GWIS,AUS,WF,WF 1016177,0,11,13351 hectare
WF_CAN_20230729_1805,Green,1,Green,0,Canada,7/29/2023,8/11/2023,10723,GWIS,CAN,WF,WF 1016211,0,13,10723 hectare
WF_CAN_20230729_1806,Green,1,Green,0,Canada,7/29/2023,8/11/2023,15738,GWIS,CAN,WF,WF 1016212,0,13,15738 hectare
WF_CAN_20230729_1807,Green,1,Green,0,Canada,7/29/2023,8/11/2023,12822,GWIS,CAN,WF,WF 1016213,0,13,12822 hectare
WF_CAN_20230731_1808,Green,1,Green,0,Canada,7/31/2023,8/11/2023,12423,GWIS,CAN,WF,WF 1016233,0,11,12423 hectare
WF_RUS_20230731_1809,Green,1,Green,0,Russian Federation,7/31/2023,8/11/2023,6118,GWIS,RUS,WF,WF 1016234,0,11,6118 hectare
WF_CAN_20230729_1810,Green,1,Green,0,Canada,7/29/2023,8/11/2023,7825,GWIS,CAN,WF,WF 1016316,0,13,7825 hectare
WF_CAN_20230729_1811,Green,1,Green,0,Canada,7/29/2023,8/11/2023,23163,GWIS,CAN,WF,WF 1016317,0,13,23163 hectare
WF_RUS_20230724_1812,Green,1,Green,0,Russian Federation,7/24/2023,8/11/2023,39349,GWIS,RUS,WF,WF 1016318,0,18,39349 hectare
WF_CAN_20230729_1813,Green,1,Green,0,Canada,7/29/2023,8/11/2023,23492,GWIS,CAN,WF,WF 1016342,0,13,23492 hectare
WF_RUS_20230726_1814,Green,1,Green,0,Russian Federation,7/26/2023,8/10/2023,11592,GWIS,RUS,WF,WF 1016111,0,15,11592 hectare
WF_AUS_20230728_1815,Green,1,Green,0,Australia,7/28/2023,8/10/2023,6575,GWIS,AUS,WF,WF 1016152,0,13,6575 hectare
WF_RUS_20230725_1816,Green,1,Green,0,Russian Federation,7/25/2023,8/10/2023,7674,GWIS,RUS,WF,WF 1016153,0,16,7674 hectare
WF_RUS_20230724_1817,Green,1,Green,0,Russian Federation,7/24/2023,8/10/2023,36044,GWIS,RUS,WF,WF 1016285,0,17,36044 hectare
WF_CAN_20230731_1818,Green,1,Green,0,Canada,7/31/2023,8/10/2023,5475,GWIS,CAN,WF,WF 1016281,0,10,5475 hectare
WF_RUS_20230726_1819,Green,1,Green,0,Russian Federation,7/26/2023,8/10/2023,30452,GWIS,RUS,WF,WF 1016216,0,15,30452 hectare
WF_CAN_20230729_1820,Green,1,Green,0,Canada,7/29/2023,8/9/2023,7608,GWIS,CAN,WF,WF 1016282,0,11,7608 hectare
WF_RUS_20230724_1821,Green,1,Green,0,Russian Federation,7/24/2023,8/9/2023,31349,GWIS,RUS,WF,WF 1016241,0,16,31349 hectare
WF_BRA_20230723_1822,Green,1,Green,0,Brazil,7/23/2023,8/9/2023,6741,GWIS,BRA,WF,WF 1016113,0,17,6741 hectare
WF_CAN_20230731_1823,Green,1,Green,0,Canada,7/31/2023,8/9/2023,10957,GWIS,CAN,WF,WF 1016235,0,9,10957 hectare
WF_BRA_20230728_1824,Green,1,Green,0,Brazil,7/28/2023,8/9/2023,8555,GWIS,BRA,WF,WF 1016055,0,12,8555 hectare
WF_CAN_20230731_1825,Green,1,Green,0,Canada,7/31/2023,8/8/2023,8261,GWIS,CAN,WF,WF 1016210,0,8,8261 hectare
WF_ARG_20230731_1826,Green,1,Green,0,Argentina,7/31/2023,8/8/2023,5666,GWIS,ARG,WF,WF 1016175,0,8,5666 hectare
WF_CAN_20230729_1827,Green,1,Green,0,Canada,7/29/2023,8/8/2023,6848,GWIS,CAN,WF,WF 1016089,1,10,6848 hectare
WF_CAN_20230729_1828,Green,1,Green,0,Canada,7/29/2023,8/8/2023,6661,GWIS,CAN,WF,WF 1016109,0,10,6661 hectare
WF_RUS_20230724_1829,Green,1,Green,0,Russian Federation,7/24/2023,8/8/2023,25238,GWIS,RUS,WF,WF 1016217,0,15,25238 hectare
WF_CAN_20230729_1830,Green,1,Green,0,Canada,7/29/2023,8/8/2023,18336,GWIS,CAN,WF,WF 1016237,0,10,18336 hectare
WF_CAN_20230729_1831,Green,1,Green,0,Canada,7/29/2023,8/8/2023,7150,GWIS,CAN,WF,WF 1016238,0,10,7150 hectare
WF_CAN_20230731_1832,Green,1,Green,0,Canada,7/31/2023,8/7/2023,5181,GWIS,CAN,WF,WF 1016176,0,7,5181 hectare
WF_CAN_20230730_1833,Green,1,Green,0,Canada,7/30/2023,8/7/2023,5895,GWIS,CAN,WF,WF 1016178,0,8,5895 hectare
WF_CAN_20230730_1834,Green,1,Green,0,Canada,7/30/2023,8/7/2023,5496,GWIS,CAN,WF,WF 1016179,0,8,5496 hectare
WF_CAN_20230729_1835,Green,1,Green,0,Canada,7/29/2023,8/7/2023,6755,GWIS,CAN,WF,WF 1016180,0,9,6755 hectare
WF_CAN_20230729_1836,Green,1,Green,0,Canada,7/29/2023,8/7/2023,8476,GWIS,CAN,WF,WF 1016181,0,9,8476 hectare
WF_CAN_20230729_1837,Green,1,Green,0,Canada,7/29/2023,8/7/2023,5034,GWIS,CAN,WF,WF 1016182,0,9,5034 hectare
WF_RUS_20230724_1838,Green,1,Green,0,Russian Federation,7/24/2023,8/7/2023,21965,GWIS,RUS,WF,WF 1016184,0,14,21965 hectare
WF_CAN_20230729_1839,Green,1,Green,0,Canada,7/29/2023,8/7/2023,6983,GWIS,CAN,WF,WF 1016150,0,9,6983 hectare
WF_CAN_20230729_1840,Green,1,Green,0,Canada,7/29/2023,8/7/2023,7214,GWIS,CAN,WF,WF 1016087,0,9,7214 hectare
WF_CAN_20230729_1841,Green,1,Green,0,Canada,7/29/2023,8/7/2023,11007,GWIS,CAN,WF,WF 1016053,0,9,11007 hectare
WF_CAN_20230729_1842,Green,1,Green,0,Canada,7/29/2023,8/7/2023,8671,GWIS,CAN,WF,WF 1016054,0,9,8671 hectare
WF_CAN_20230729_1843,Green,1,Green,0,Canada,7/29/2023,8/7/2023,23744,GWIS,CAN,WF,WF 1016049,0,9,23744 hectare
WF_CAN_20230729_1844,Green,1,Green,0,Canada,7/29/2023,8/7/2023,15491,GWIS,CAN,WF,WF 1016050,0,9,15491 hectare
WF_CAN_20230729_1845,Green,1,Green,0,Canada,7/29/2023,8/6/2023,12007,GWIS,CAN,WF,WF 1016183,0,8,12007 hectare
WF_RUS_20230724_1846,Green,1,Green,0,Russian Federation,7/24/2023,8/6/2023,12273,GWIS,RUS,WF,WF 1016154,0,13,12273 hectare
WF_RUS_20230731_1847,Green,1,Green,0,Russian Federation,7/31/2023,8/6/2023,15314,GWIS,RUS,WF,WF 1016107,0,6,15314 hectare
WF_USA_20230731_1848,Green,1,Green,0,United States,7/31/2023,8/5/2023,5861,GWIS,USA,WF,WF 1016106,0,5,5861 hectare
WF_AGO_20230830_1849,Green,1,Green,0,Angola,8/30/2023,9/14/2023,7899,GWIS,AGO,WF,WF 1017294,0,15,7899 hectare
WF_AUS_20230831_1850,Green,1,Green,0,Australia,8/31/2023,9/14/2023,14871,GWIS,AUS,WF,WF 1017026,0,14,14871 hectare
WF_AUS_20230830_1851,Green,1,Green,0,Australia,8/30/2023,9/13/2023,36650,GWIS,AUS,WF,WF 1017036,0,14,36650 hectare
WF_BRA_20230830_1852,Green,1,Green,0,Brazil,8/30/2023,9/13/2023,6215,GWIS,BRA,WF,WF 1017104,39,14,6215 hectare
WF_CAN_20230828_1853,Green,1,Green,0,Canada,8/28/2023,9/11/2023,18585,GWIS,CAN,WF,WF 1017107,0,14,18585 hectare
WF_AUS_20230828_1854,Green,1,Green,0,Australia,8/28/2023,9/11/2023,51284,GWIS,AUS,WF,WF 1017063,0,14,51284 hectare
WF_AUS_20230827_1855,Green,1,Green,0,Australia,8/27/2023,9/11/2023,24623,GWIS,AUS,WF,WF 1017070,0,15,24623 hectare
WF_BRA_20230831_1856,Green,1,Green,0,Brazil,8/31/2023,9/11/2023,12986,GWIS,BRA,WF,WF 1017146,0,11,12986 hectare
WF_AUS_20230830_1857,Green,1,Green,0,Australia,8/30/2023,9/11/2023,12578,GWIS,AUS,WF,WF 1017034,0,12,12578 hectare
WF_AUS_20230830_1858,Green,1,Green,0,Australia,8/30/2023,9/10/2023,99404,GWIS,AUS,WF,WF 1017038,1,11,99404 hectare
WF_AUS_20230831_1859,Green,1,Green,0,Australia,8/31/2023,9/10/2023,67048,GWIS,AUS,WF,WF 1017030,0,10,67048 hectare
WF_CAN_20230827_1860,Green,1,Green,0,Canada,8/27/2023,9/10/2023,9269,GWIS,CAN,WF,WF 1017147,0,14,9269 hectare
WF_AUS_20230826_1861,Green,1,Green,0,Australia,8/26/2023,9/10/2023,12003,GWIS,AUS,WF,WF 1017148,0,15,12003 hectare
WF_BRA_20230828_1862,Green,1,Green,0,Brazil,8/28/2023,9/10/2023,9219,GWIS,BRA,WF,WF 1017199,4,13,9219 hectare
WF_AGO_20230827_1863,Green,1,Green,0,Angola,8/27/2023,9/10/2023,8497,GWIS,AGO,WF,WF 1017071,0,14,8497 hectare
WF_BRA_20230827_1864,Green,1,Green,0,Brazil,8/27/2023,9/10/2023,24491,GWIS,BRA,WF,WF 1017069,9,14,24491 hectare
WF_CAN_20230826_1865,Green,1,Green,0,Canada,8/26/2023,9/10/2023,6062,GWIS,CAN,WF,WF 1017090,0,15,6062 hectare
WF_AGO_20230826_1866,Green,1,Green,0,Angola,8/26/2023,9/9/2023,7873,GWIS,AGO,WF,WF 1017082,0,14,7873 hectare
WF_CAN_20230826_1867,Green,1,Green,0,Canada,8/26/2023,9/9/2023,7554,GWIS,CAN,WF,WF 1017084,0,14,7554 hectare
WF_ZMB_20230828_1868,Green,1,Green,0,Zambia,8/28/2023,9/9/2023,6828,GWIS,ZMB,WF,WF 1017106,0,12,6828 hectare
WF_AUS_20230828_1869,Green,1,Green,0,Australia,8/28/2023,9/9/2023,9793,GWIS,AUS,WF,WF 1017053,0,12,9793 hectare
WF_RUS_20230829_1870,Green,1,Green,0,Russian Federation,8/29/2023,9/9/2023,5972,GWIS,RUS,WF,WF 1017160,0,11,5972 hectare
WF_ZMB_20230831_1871,Green,1,Green,0,Zambia,8/31/2023,9/9/2023,6825,GWIS,ZMB,WF,WF 1017145,3651,9,6825 hectare
WF_AUS_20230825_1872,Green,1,Green,0,Australia,8/25/2023,9/8/2023,7772,GWIS,AUS,WF,WF 1017110,0,14,7772 hectare
WF_AUS_20230828_1873,Green,1,Green,0,Australia,8/28/2023,9/8/2023,9442,GWIS,AUS,WF,WF 1017161,0,11,9442 hectare
WF_AUS_20230825_1874,Green,1,Green,0,Australia,8/25/2023,9/8/2023,6061,GWIS,AUS,WF,WF 1017162,0,14,6061 hectare
WF_ZMB_20230827_1875,Green,1,Green,0,Zambia,8/27/2023,9/8/2023,5430,GWIS,ZMB,WF,WF 1017174,0,12,5430 hectare
WF_ZMB_20230831_1876,Green,1,Green,0,Zambia,8/31/2023,9/8/2023,8441,GWIS,ZMB,WF,WF 1017197,0,8,8441 hectare
WF_TZA_20230829_1877,Green,1,Green,0,Tanzania,8/29/2023,9/8/2023,5817,GWIS,TZA,WF,WF 1017198,0,10,5817 hectare
WF_ZMB_20230827_1878,Green,1,Green,0,Zambia,8/27/2023,9/8/2023,26871,GWIS,ZMB,WF,WF 1017072,1334,12,26871 hectare
WF_AUS_20230827_1879,Green,1,Green,0,Australia,8/27/2023,9/8/2023,11035,GWIS,AUS,WF,WF 1017065,0,12,11035 hectare
WF_AUS_20230827_1880,Green,1,Green,0,Australia,8/27/2023,9/8/2023,9141,GWIS,AUS,WF,WF 1017067,0,12,9141 hectare
WF_BWA_20230828_1881,Green,1,Green,0,Botswana,8/28/2023,9/7/2023,23946,GWIS,BWA,WF,WF 1017061,0,10,23946 hectare
WF_AUS_20230827_1882,Green,1,Green,0,Australia,8/27/2023,9/7/2023,7032,GWIS,AUS,WF,WF 1017109,0,11,7032 hectare
WF_AUS_20230830_1883,Green,1,Green,0,Australia,8/30/2023,9/7/2023,5846,GWIS,AUS,WF,WF 1017102,0,8,5846 hectare
WF_AGO_20230826_1884,Green,1,Green,0,Angola,8/26/2023,9/7/2023,6157,GWIS,AGO,WF,WF 1017079,0,12,6157 hectare
WF_AUS_20230826_1885,Green,1,Green,0,Australia,8/26/2023,9/7/2023,15235,GWIS,AUS,WF,WF 1017088,0,12,15235 hectare
WF_BWA_20230830_1886,Green,1,Green,0,Botswana,8/30/2023,9/7/2023,11148,GWIS,BWA,WF,WF 1017035,0,8,11148 hectare
WF_AUS_20230823_1887,Green,1,Green,0,Australia,8/23/2023,9/7/2023,15477,GWIS,AUS,WF,WF 1016727,0,15,15477 hectare
WF_AUS_20230829_1888,Green,1,Green,0,Australia,8/29/2023,9/6/2023,7639,GWIS,AUS,WF,WF 1017042,0,8,7639 hectare
WF_TZA_20230828_1889,Green,1,Green,0,Tanzania,8/28/2023,9/6/2023,6160,GWIS,TZA,WF,WF 1017105,0,9,6160 hectare
WF_AUS_20230827_1890,Green,1,Green,0,Australia,8/27/2023,9/6/2023,9140,GWIS,AUS,WF,WF 1017108,0,10,9140 hectare
WF_AUS_20230825_1891,Green,1,Green,0,Australia,8/25/2023,9/6/2023,15152,GWIS,AUS,WF,WF 1017100,0,12,15152 hectare
WF_AUS_20230829_1892,Green,1,Green,0,Australia,8/29/2023,9/6/2023,15017,GWIS,AUS,WF,WF 1017048,0,8,15017 hectare
WF_AUS_20230829_1893,Green,1,Green,0,Australia,8/29/2023,9/6/2023,5008,GWIS,AUS,WF,WF 1017159,0,8,5008 hectare
WF_AUS_20230822_1894,Green,1,Green,0,Australia,8/22/2023,9/6/2023,6395,GWIS,AUS,WF,WF 1017122,0,15,6395 hectare
WF_AGO_20230823_1895,Green,1,Green,0,Angola,8/23/2023,9/6/2023,9801,GWIS,AGO,WF,WF 1017119,0,14,9801 hectare
WF_AGO_20230823_1896,Green,1,Green,0,Angola,8/23/2023,9/6/2023,14795,GWIS,AGO,WF,WF 1017120,0,14,14795 hectare
WF_AGO_20230831_1897,Green,1,Green,0,Angola,8/31/2023,9/6/2023,5245,GWIS,AGO,WF,WF 1017143,0,6,5245 hectare
WF_ZMB_20230831_1898,Green,1,Green,0,Zambia,8/31/2023,9/6/2023,5654,GWIS,ZMB,WF,WF 1017144,0,6,5654 hectare
WF_CAN_20230822_1899,Green,1,Green,0,Canada,8/22/2023,9/5/2023,5727,GWIS,CAN,WF,WF 1017121,0,14,5727 hectare
WF_CAN_20230819_1900,Green,1,Green,0,Canada,8/19/2023,9/5/2023,8763,GWIS,CAN,WF,WF 1017133,0,17,8763 hectare
WF_AGO_20230823_1901,Green,1,Green,0,Angola,8/23/2023,9/5/2023,5108,GWIS,AGO,WF,WF 1017149,0,13,5108 hectare
WF_AUS_20230821_1902,Green,1,Green,0,Australia,8/21/2023,9/5/2023,16205,GWIS,AUS,WF,WF 1017126,0,15,16205 hectare
WF_BRA_20230824_1903,Green,1,Green,0,Brazil,8/24/2023,9/5/2023,5651,GWIS,BRA,WF,WF 1017111,0,12,5651 hectare
WF_CAN_20230828_1904,Green,1,Green,0,Canada,8/28/2023,9/5/2023,5645,GWIS,CAN,WF,WF 1017049,0,8,5645 hectare
WF_AGO_20230829_1905,Green,1,Green,0,Angola,8/29/2023,9/5/2023,8391,GWIS,AGO,WF,WF 1017046,0,7,8391 hectare
WF_BWA_20230828_1906,Green,1,Green,0,Botswana,8/28/2023,9/5/2023,9223,GWIS,BWA,WF,WF 1017056,0,8,9223 hectare
WF_AGO_20230827_1907,Green,1,Green,0,Angola,8/27/2023,9/5/2023,11701,GWIS,AGO,WF,WF 1017068,0,9,11701 hectare
WF_AGO_20230831_1908,Green,1,Green,0,Angola,8/31/2023,9/5/2023,5206,GWIS,AGO,WF,WF 1017101,0,5,5206 hectare
WF_CAN_20230825_1909,Green,1,Green,0,Canada,8/25/2023,9/5/2023,6653,GWIS,CAN,WF,WF 1017095,0,11,6653 hectare
WF_BRA_20230830_1910,Green,1,Green,0,Brazil,8/30/2023,9/5/2023,6721,GWIS,BRA,WF,WF 1017103,0,6,6721 hectare
WF_ZMB_20230826_1911,Green,1,Green,0,Zambia,8/26/2023,9/5/2023,6628,GWIS,ZMB,WF,WF 1017089,333,10,6628 hectare
WF_AUS_20230826_1912,Green,1,Green,0,Australia,8/26/2023,9/5/2023,6966,GWIS,AUS,WF,WF 1017083,0,10,6966 hectare
WF_AGO_20230826_1913,Green,1,Green,0,Angola,8/26/2023,9/5/2023,6390,GWIS,AGO,WF,WF 1017080,0,10,6390 hectare
WF_AGO_20230826_1914,Green,1,Green,0,Angola,8/26/2023,9/5/2023,7707,GWIS,AGO,WF,WF 1017085,0,10,7707 hectare
WF_AGO_20230826_1915,Green,1,Green,0,Angola,8/26/2023,9/5/2023,7944,GWIS,AGO,WF,WF 1017086,0,10,7944 hectare
WF_CAN_20230826_1916,Green,1,Green,0,Canada,8/26/2023,9/5/2023,12197,GWIS,CAN,WF,WF 1017087,0,10,12197 hectare
WF_BWA_20230830_1917,Green,1,Green,0,Botswana,8/30/2023,9/5/2023,6470,GWIS,BWA,WF,WF 1017031,0,6,6470 hectare
WF_AUS_20230831_1918,Green,1,Green,0,Australia,8/31/2023,9/5/2023,7025,GWIS,AUS,WF,WF 1017024,0,5,7025 hectare
WF_AUS_20230831_1919,Green,1,Green,0,Australia,8/31/2023,9/5/2023,9808,GWIS,AUS,WF,WF 1017025,0,5,9808 hectare
WF_AUS_20230831_1920,Green,1,Green,0,Australia,8/31/2023,9/5/2023,6952,GWIS,AUS,WF,WF 1017021,0,5,6952 hectare
WF_CAN_20230820_1921,Green,1,Green,0,Canada,8/20/2023,9/5/2023,16655,GWIS,CAN,WF,WF 1016768,0,16,16655 hectare
WF_AUS_20230822_1922,Green,1,Green,0,Australia,8/22/2023,9/5/2023,28050,GWIS,AUS,WF,WF 1016732,0,14,28050 hectare
WF_CAN_20230822_1923,Green,1,Green,0,Canada,8/22/2023,9/5/2023,35259,GWIS,CAN,WF,WF 1016741,0,14,35259 hectare
WF_AUS_20230930_1924,Green,1,Green,0,Australia,9/30/2023,10/15/2023,15838,GWIS,AUS,WF,WF 1017745,0,15,15838 hectare
WF_BRA_20230928_1925,Green,1,Green,0,Brazil,9/28/2023,10/13/2023,5594,GWIS,BRA,WF,WF 1017813,0,15,5594 hectare
WF_AUS_20230928_1926,Green,1,Green,0,Australia,9/28/2023,10/13/2023,27590,GWIS,AUS,WF,WF 1017580,0,15,27590 hectare
WF_AUS_20230928_1927,Green,1,Green,0,Australia,9/28/2023,10/12/2023,12700,GWIS,AUS,WF,WF 1017606,0,14,12700 hectare
WF_IDN_20230928_1928,Green,1,Green,0,Indonesia,9/28/2023,10/12/2023,6743,GWIS,IDN,WF,WF 1017765,0,14,6743 hectare
WF_BOL_20230929_1929,Green,1,Green,0,Bolivia,9/29/2023,10/12/2023,27615,GWIS,BOL,WF,WF 1017729,23,13,27615 hectare
WF_BRA_20230929_1930,Green,1,Green,0,Brazil,9/29/2023,10/12/2023,13580,GWIS,BRA,WF,WF 1017679,5,13,13580 hectare
WF_ZMB_20230930_1931,Green,1,Green,0,Zambia,9/30/2023,10/11/2023,7216,GWIS,ZMB,WF,WF 1017677,140,11,7216 hectare
WF_AUS_20230930_1932,Green,1,Green,0,Australia,9/30/2023,10/11/2023,18466,GWIS,AUS,WF,WF 1017650,0,11,18466 hectare
WF_AUS_20230930_1933,Green,1,Green,0,Australia,9/30/2023,10/11/2023,43713,GWIS,AUS,WF,WF 1017621,0,11,43713 hectare
WF_BRA_20230927_1934,Green,1,Green,0,Brazil,9/27/2023,10/11/2023,6572,GWIS,BRA,WF,WF 1017766,0,14,6572 hectare
WF_AUS_20230928_1935,Green,1,Green,0,Australia,9/28/2023,10/11/2023,12294,GWIS,AUS,WF,WF 1017681,0,13,12294 hectare
WF_MDG_20230926_1936,Green,1,Green,0,Madagascar,9/26/2023,10/10/2023,8184,GWIS,MDG,WF,WF 1017767,114,14,8184 hectare
WF_BRA_20230926_1937,Green,1,Green,0,Brazil,9/26/2023,10/10/2023,6113,GWIS,BRA,WF,WF 1017746,49,14,6113 hectare
WF_AUS_20230926_1938,Green,1,Green,0,Australia,9/26/2023,10/9/2023,33101,GWIS,AUS,WF,WF 1017566,0,13,33101 hectare
WF_AUS_20230925_1939,Green,1,Green,0,Australia,9/25/2023,10/9/2023,56740,GWIS,AUS,WF,WF 1017524,0,14,56740 hectare
WF_ZMB_20230929_1940,Green,1,Green,0,Zambia,9/29/2023,10/9/2023,5264,GWIS,ZMB,WF,WF 1017764,322,10,5264 hectare
WF_AUS_20230925_1941,Green,1,Green,0,Australia,9/25/2023,10/9/2023,11067,GWIS,AUS,WF,WF 1017655,0,14,11067 hectare
WF_BRA_20230930_1942,Green,1,Green,0,Brazil,9/30/2023,10/9/2023,7392,GWIS,BRA,WF,WF 1017676,4,9,7392 hectare
