Disaster_Event_Id,Alert_Level,Alert_Score,Episode_Alert_Level,Episode_Alert_Score,Country,From_Date,To_Date,Severity,Source,Iso3,Event_Type,Death,Displaced,GDACS_ID,,,,
FL_LKA_20220529_2148,Green,1,Green,0.5,Sri Lanka,5/29/2022,5/31/2022,0,GLOFAS,LKA,FL,1,690,FL 1101464,,,,
FL_IND_20220530_2149,Green,1,Green,0.5,India,5/30/2022,5/31/2022,0,GLOFAS,IND,FL,0,0,FL 1101447,,,,
FL_ALB_20220529_2150,Green,1,Green,0.5,Albania,5/29/2022,5/30/2022,0,GLOFAS,ALB,FL,0,0,FL 1101444,,,,
FL_ALB_20220529_2150,Green,1,Green,0.5,North Macedonia,5/29/2022,5/30/2022,0,GLOFAS,MKD,FL,0,0,FL 1101444,,,,
FL_HRV_20220530_2151,Green,1,Green,0.5,Croatia,5/30/2022,5/30/2022,0,GLOFAS,HRV,FL,0,0,FL 1101450,,,,
FL_PAK_20220614_2152,Red,3,Red,2.5,Pakistan,6/14/2022,8/31/2022,0,GLOFAS,PAK,FL,1061,215997,FL 1101522,,,,
FL_USA_20220623_2153,Green,1,Green,0.5,United States,6/23/2022,8/26/2022,0,GLOFAS,USA,FL,23,753,FL 1101495,,,,
FL_IND_20220630_2154,Green,1,Green,0.5,India,6/30/2022,7/16/2022,0,GLOFAS,IND,FL,42,17457,FL 1101509,,,,
FL_LBR_20220617_2155,Green,1,Green,0.5,Liberia,6/17/2022,7/15/2022,0,GLOFAS,LBR,FL,3,0,FL 1101617,,,,
FL_TLS_20220628_2156,Green,1,Green,0.5,East Timor,6/28/2022,7/8/2022,0,GLOFAS,TLS,FL,0,0,FL 1101525,,,,
FL_THA_20220628_2157,Green,1,Green,0.5,Thailand,6/28/2022,7/6/2022,0,GLOFAS,THA,FL,0,0,FL 1101529,,,,
FL_PAK_20220614_2158,Red,3,Red,2.5,Pakistan,6/14/2022,8/31/2022,0,GLOFAS,PAK,FL,1061,215997,FL 1101522,,,,
FL_USA_20220623_2159,Green,1,Green,0.5,United States,6/23/2022,8/26/2022,0,GLOFAS,USA,FL,23,753,FL 1101495,,,,
FL_PHL_20220729_2160,Green,1,Green,0.5,Philippines,7/29/2022,8/26/2022,0,GLOFAS,PHL,FL,3,7663,FL 1101572,,,,
FL_NGA_20220709_2161,Green,1,Green,0.5,Nigeria,7/9/2022,8/14/2022,0,GLOFAS,NGA,FL,15,8189,FL 1101523,,,,
FL_ETH_20220801_2162,Orange,2,Orange,1.5,Ethiopia,8/1/2022,11/8/2022,0,GLOFAS,ETH,FL,0,185200,FL 1101733,,,,
FL_GIN_20220826_2163,Green,1,Green,0.5,Guinea,8/26/2022,9/20/2022,0,GLOFAS,GIN,FL,0,335,FL 1101671,,,,
FL_YEM_20220825_2164,Green,1,Green,0.5,Yemen,8/25/2022,9/18/2022,0,GLOFAS,YEM,FL,3,0,FL 1101681,,,,
FL_COL_20220819_2165,Green,1,Green,0.5,Colombia,8/19/2022,9/14/2022,0,GLOFAS,COL,FL,5,3000,FL 1101610,,,,
FL_MEX_20220801_2166,Green,1,Green,0.5,Mexico,8/1/2022,9/10/2022,0,GLOFAS,MEX,FL,12,531,FL 1101568,,,,
FL_ETH_20220801_2167,Orange,2,Orange,1.5,Ethiopia,8/1/2022,11/8/2022,0,GLOFAS,ETH,FL,0,185200,FL 1101733,,,,
FL_NGA_20220910_2168,Red,3,Red,2.5,Nigeria,9/10/2022,10/26/2022,0,GLOFAS,NGA,FL,605,1306000,FL 1101659,,,,
FL_BRA_20220930_2169,Green,1,Green,0.5,Brazil,9/30/2022,10/2/2022,0,GLOFAS,BRA,FL,0,2178,FL 1101746,,,,
FL_GBR_20220930_2170,Green,1,Green,0.5,United Kingdom,9/30/2022,10/1/2022,0,GLOFAS,GBR,FL,0,0,FL 1101690,,,,
FL_IDN_20220925_2171,Green,1,Green,0.5,Indonesia,9/25/2022,9/30/2022,0,GLOFAS,IDN,FL,6,0,FL 1101682,,,,
FL_FRA_20220928_2172,Green,1,Green,0.5,France,9/28/2022,9/30/2022,0,GLOFAS,FRA,FL,0,0,FL 1101683,,,,
FL_HRV_20220927_2173,Green,1,Green,0.5,Croatia,9/27/2022,9/29/2022,0,GLOFAS,HRV,FL,1,0,FL 1101684,,,,
FL_COD_20221101_2174,Green,1,Green,0.5,Democratic Republic Of The Congo,11/1/2022,1/6/2023,0,GLOFAS,COD,FL,16,300,FL 1101735,,,,
FL_COD_20221101_2174,Green,1,Green,0.5,Congo,11/1/2022,1/6/2023,0,GLOFAS,COG,FL,16,300,FL 1101735,,,,
FL_BRA_20221126_2175,Green,1,Green,0.5,Brazil,11/26/2022,12/7/2022,0,GLOFAS,BRA,FL,9,9480,FL 1101767,,,,
FL_USA_20221222_2176,Green,1,Green,0.5,United States,12/22/2022,1/28/2023,0,GLOFAS,USA,FL,4,500,FL 1101796,,,,
FL_PHL_20221210_2177,Orange,2,Orange,1.5,Philippines,12/10/2022,1/23/2023,0,GLOFAS,PHL,FL,63,330071,FL 1101778,,,,
FL_GBR_20221229_2178,Green,1,Green,0.5,United Kingdom,12/29/2022,1/18/2023,0,GLOFAS,GBR,FL,0,80,FL 1101800,,,,
FL_IDN_20221208_2179,Green,1,Green,0.5,Indonesia,12/8/2022,1/9/2023,0,GLOFAS,IDN,FL,2,18809,FL 1101777,,,,
FL_BRA_20221219_2180,Green,1,Green,0.5,Brazil,12/19/2022,1/6/2023,0,GLOFAS,BRA,FL,3,242,FL 1101792,,,,
FL_COD_20221101_2181,Green,1,Green,0.5,Democratic Republic Of The Congo,11/1/2022,1/6/2023,0,GLOFAS,COD,FL,16,300,FL 1101735,,,,
FL_COD_20221101_2181,Green,1,Green,0.5,Congo,11/1/2022,1/6/2023,0,GLOFAS,COG,FL,16,300,FL 1101735,,,,
FL_AUS_20221229_2182,Green,1,Green,0.5,Australia,12/29/2022,1/5/2023,0,GLOFAS,AUS,FL,0,700,FL 1101802,,,,
FL_FRA_20221230_2183,Green,1,Green,0.5,France,12/30/2022,1/2/2023,0,GLOFAS,FRA,FL,0,0,FL 1101799,,,,
FL_PER_20230116_2184,Green,1,Green,0.5,Peru,1/16/2023,4/18/2023,0,GLOFAS,PER,FL,24,2045,FL 1101832,,,,
FL_BRA_20230117_2185,Green,1,Green,0.5,Brazil,1/17/2023,2/19/2023,0,GLOFAS,BRA,FL,5,4900,FL 1101822,,,,
FL_PER_20230116_2186,Green,1,Green,0.5,Peru,1/16/2023,4/18/2023,0,GLOFAS,PER,FL,24,2045,FL 1101832,,,,
FL_USA_20230208_2187,Green,1,Green,0.5,United States,2/8/2023,3/15/2023,0,GLOFAS,USA,FL,6,9460,FL 1101852,,,,
FL_PER_20230116_2188,Green,1,Green,0.5,Peru,1/16/2023,4/18/2023,0,GLOFAS,PER,FL,24,2045,FL 1101832,,,,
FL_MEX_20230329_2189,Green,1,Green,0.5,Mexico,3/29/2023,4/15/2023,0,GLOFAS,MEX,FL,1,0,FL 1101912,,,,
FL_SOM_20230320_2190,Orange,2,Orange,1.5,Somalia,3/20/2023,4/14/2023,0,GLOFAS,SOM,FL,30,140000,FL 1101908,,,,
FL_FRA_20230430_2191,Green,1,Green,0.5,France,4/30/2023,5/14/2023,0,GLOFAS,FRA,FL,0,0,FL 1101974,,,,
FL_CAN_20230429_2192,Green,1,Green,0.5,Canada,4/29/2023,5/10/2023,0,GLOFAS,CAN,FL,0,184,FL 1101967,,,,
FL_COL_20230516_2193,Green,1,Green,0.5,Colombia,5/16/2023,6/13/2023,0,GLOFAS,COL,FL,2,370,FL 1102018,,,,
FL_ECU_20230522_2194,Green,1,Green,0.5,Ecuador,5/22/2023,6/6/2023,0,GLOFAS,ECU,FL,3,46,FL 1102049,,,,
FL_USA_20230526_2195,Green,1,Green,0.5,United States,5/26/2023,6/6/2023,0,GLOFAS,USA,FL,0,0,FL 1102028,,,,
FL_ESP_20230520_2196,Green,1,Green,0.5,Spain,5/20/2023,6/6/2023,0,GLOFAS,ESP,FL,0,12,FL 1102016,,,,
FL_USA_20230616_2197,Green,1,Green,0.5,United States,6/16/2023,8/24/2023,0,GLOFAS,USA,FL,5,14525,FL 1102075,,,,
FL_CHN_20230627_2198,Orange,2,Green,0.5,China,6/27/2023,7/23/2023,0,GLOFAS,CHN,FL,15,284100,FL 1102095,,,,
FL_IND_20230613_2199,Green,1,Green,0.5,India,6/13/2023,7/20/2023,0,GLOFAS,IND,FL,74,42686,FL 1102069,,,,
FL_IDN_20230629_2200,Green,1,Green,0.5,Indonesia,6/29/2023,7/15/2023,0,GLOFAS,IDN,FL,11,1287,FL 1102109,,,,
FL_USA_20230616_2201,Green,1,Green,0.5,United States,6/16/2023,8/24/2023,0,GLOFAS,USA,FL,5,14525,FL 1102075,,,,
FL_CHN_20230731_2202,Green,1,Green,0.5,China,7/31/2023,8/15/2023,0,GLOFAS,CHN,FL,44,43686,FL 1102148,,,,
FL_LAO_20230730_2203,Green,1,Green,0.5,Laos,7/30/2023,8/7/2023,0,GLOFAS,LAO,FL,0,0,FL 1102162,,,,
FL_MRT_20230730_2204,Green,1,Green,0.5,Mauritania,7/30/2023,8/6/2023,0,GLOFAS,MRT,FL,1,200,FL 1102157,,,,
FL_COD_20230927_2205,Green,1,Green,0.5,Democratic Republic Of The Congo,9/27/2023,10/8/2023,0,GLOFAS,COD,FL,3,0,FL 1102244,,,,
FL_COD_20230927_2205,Green,1,Green,0.5,Congo,9/27/2023,10/8/2023,0,GLOFAS,COG,FL,3,0,FL 1102244,,,,
FL_VNM_20230925_2206,Green,1,Green,0.5,Viet Nam,9/25/2023,10/4/2023,0,GLOFAS,VNM,FL,1,0,FL 1102239,,,,
FL_GTM_20230925_2207,Green,1,Green,0.5,Guatemala,9/25/2023,10/4/2023,0,GLOFAS,GTM,FL,9,0,FL 1102236,,,,
FL_KEN_20231023_2208,Orange,2,Orange,1.5,Kenya,10/23/2023,12/6/2023,0,GLOFAS,KEN,FL,136,462160,FL 1102288,,,,
FL_SOM_20231004_2209,Orange,2,Orange,1.5,Somalia,10/4/2023,12/6/2023,0,GLOFAS,SOM,FL,87,458126,FL 1102258,,,,
FL_GBR_20231019_2210,Green,1,Green,0.5,United Kingdom,10/19/2023,11/12/2023,0,GLOFAS,GBR,FL,1,1620,FL 1102284,,,,
FL_COL_20231024_2211,Green,1,Green,0.5,Colombia,10/24/2023,11/7/2023,0,GLOFAS,COL,FL,0,0,FL 1102295,,,,
FL_BRA_20231027_2212,Green,1,Green,0.5,Brazil,10/27/2023,11/5/2023,0,GLOFAS,BRA,FL,0,121,FL 1102294,,,,
FL_ITA_20231030_2213,Green,1,Green,0.5,Italy,10/30/2023,11/4/2023,0,GLOFAS,ITA,FL,10,510,FL 1102301,,,,
FL_MEX_20231006_2214,Green,1,Green,0.5,Mexico,10/6/2023,11/3/2023,0,GLOFAS,MEX,FL,1,100,FL 1102262,,,,
FL_MWI_20231030_2215,Green,1,Green,0.5,Malawi,10/30/2023,11/1/2023,0,GLOFAS,MWI,FL,1,219,FL 1102305,,,,
FL_AUT_20231030_2216,Green,1,Green,0.5,Austria,10/30/2023,10/31/2023,0,GLOFAS,AUT,FL,0,0,FL 1102304,,,,
FL_ECU_20231029_2217,Green,1,Green,0.5,Ecuador,10/29/2023,10/31/2023,0,GLOFAS,ECU,FL,2,0,FL 1102303,,,,
FL_ARG_20231126_2218,Green,1,Green,0.5,Argentina,11/26/2023,12/14/2023,0,GLOFAS,ARG,FL,2,2340,FL 1102365,,,,
FL_IDN_20231130_2219,Green,1,Green,0.5,Indonesia,11/30/2023,12/14/2023,0,GLOFAS,IDN,FL,1,1322,FL 1102369,,,,
FL_COD_20231113_2220,Green,1,Green,0.5,Democratic Republic Of The Congo,11/13/2023,12/12/2023,0,GLOFAS,COD,FL,19,16680,FL 1102347,,,,
FL_COD_20231113_2220,Green,1,Green,0.5,Congo,11/13/2023,12/12/2023,0,GLOFAS,COG,FL,19,16680,FL 1102347,,,,
FL_BRA_20231128_2221,Green,1,Green,0.5,Brazil,11/28/2023,12/10/2023,0,GLOFAS,BRA,FL,2,359,FL 1102360,,,,
FL_SOM_20231004_2222,Orange,2,Orange,1.5,Somalia,10/4/2023,12/6/2023,0,GLOFAS,SOM,FL,87,458126,FL 1102258,,,,
FL_KEN_20231023_2223,Orange,2,Orange,1.5,Kenya,10/23/2023,12/6/2023,0,GLOFAS,KEN,FL,136,462160,FL 1102288,,,,
FL_ETH_20231101_2224,Orange,2,Orange,1.5,Ethiopia,11/1/2023,12/6/2023,0,GLOFAS,ETH,FL,53,347600,FL 1102308,,,,
FL_HRV_20231130_2225,Green,1,Green,0.5,Croatia,11/30/2023,12/4/2023,0,GLOFAS,HRV,FL,0,0,FL 1102377,,,,
FL_AGO_20231128_2226,Green,1,Green,0.5,Angola,11/28/2023,12/3/2023,0,GLOFAS,AGO,FL,17,3466,FL 1102362,,,,
FL_ESP_20231130_2227,Green,1,Green,0.5,Spain,11/30/2023,12/2/2023,0,GLOFAS,ESP,FL,0,0,FL 1102367,,,,
FL_AUS_20231128_2228,Green,1,Green,0.5,Australia,11/28/2023,11/30/2023,0,GLOFAS,AUS,FL,0,0,FL 1102364,,,,
FL_PRT_20231130_2229,Green,1,Green,0.5,Portugal,11/30/2023,11/30/2023,0,GLOFAS,PRT,FL,0,0,FL 1102375,,,,
FL_GHA_20231127_2230,Green,1,Green,0.5,Ghana,11/27/2023,11/29/2023,0,GLOFAS,GHA,FL,0,200,FL 1102366,,,,
FL_PER_20231226_2231,Green,1,Green,0.5,Peru,12/26/2023,3/12/2024,0,GLOFAS,PER,FL,21,727,FL 1102417,,,,
FL_BDI_20231226_2232,Green,1,Green,0.5,Burundi,12/26/2023,2/10/2024,0,GLOFAS,BDI,FL,1,3647,FL 1102409,,,,
FL_FRA_20231230_2233,Orange,2,Orange,1.5,France,12/30/2023,1/3/2024,0,GLOFAS,FRA,FL,1,743,FL 1102408,,,,
FL_DEU_20231218_2234,Orange,2,Orange,1.5,Germany,12/18/2023,1/3/2024,0,GLOFAS,DEU,FL,0,0,FL 1102407,,,,
FL_BRA_20231223_2235,Green,1,Green,0.5,Brazil,12/23/2023,1/3/2024,0,GLOFAS,BRA,FL,3,0,FL 1102420,,,,
FL_DOM_20231231_2236,Green,1,Green,0.5,Dominican Republic,12/31/2023,1/2/2024,0,GLOFAS,DOM,FL,0,0,FL 1102421,,,,
FL_MDV_20231231_2237,Green,1,Green,0.5,Maldives,12/31/2023,1/2/2024,0,GLOFAS,MDV,FL,0,54,FL 1102424,,,,
FL_PER_20231226_2238,Green,1,Green,0.5,Peru,12/26/2023,3/12/2024,0,GLOFAS,PER,FL,21,727,FL 1102417,,,,
FL_AUS_20240101_2239,Green,1,Green,0.5,Australia,1/1/2024,2/23/2024,0,GLOFAS,AUS,FL,0,286,FL 1102425,,,,
FL_BDI_20231226_2240,Green,1,Green,0.5,Burundi,12/26/2023,2/10/2024,0,GLOFAS,BDI,FL,1,3647,FL 1102409,,,,
FL_PHL_20240129_2241,Green,1,Green,0.5,Philippines,1/29/2024,2/9/2024,0,GLOFAS,PHL,FL,3,12659,FL 1102455,,,,
FL_USA_20240109_2242,Green,1,Green,0.5,United States,1/9/2024,2/3/2024,0,GLOFAS,USA,FL,1,405,FL 1102430,,,,
FL_CAN_20240129_2243,Green,1,Green,0.5,Canada,1/29/2024,1/31/2024,0,GLOFAS,CAN,FL,0,0,FL 1102456,,,,
FL_ECU_20240129_2244,Green,1,Green,0.5,Ecuador,1/29/2024,1/31/2024,0,GLOFAS,ECU,FL,0,0,FL 1102454,,,,
FL_BRA_20240113_2245,Green,1,Green,0.5,Brazil,1/13/2024,1/31/2024,0,GLOFAS,BRA,FL,18,726,FL 1102437,,,,
FL_BOL_20240115_2246,Green,1,Green,0.5,Plurinational State Of Bolivia,1/15/2024,1/31/2024,0,GLOFAS,BOL,FL,6,1200,FL 1102440,,,,
FL_IDN_20240203_2247,Orange,2,Green,0.5,Indonesia,2/3/2024,6/12/2024,0,GLOFAS,IDN,FL,79,84943,FL 1102458,,,,
FL_BRA_20240208_2248,Green,1,Green,0.5,Brazil,2/8/2024,4/13/2024,0,GLOFAS,BRA,FL,12,14229,FL 1102465,,,,
FL_BDI_20240226_2249,Green,1,Green,0.5,Burundi,2/26/2024,3/14/2024,0,GLOFAS,BDI,FL,0,836,FL 1102508,,,,
FL_PER_20231226_2250,Green,1,Green,0.5,Peru,12/26/2023,3/12/2024,0,GLOFAS,PER,FL,21,727,FL 1102417,,,,
FL_ITA_20240224_2251,Green,1,Green,0.5,Italy,2/24/2024,3/11/2024,0,GLOFAS,ITA,FL,3,901,FL 1102494,,,,
FL_PNG_20240226_2252,Green,1,Green,0.5,Guinea,2/26/2024,3/7/2024,0,GLOFAS,GIN,FL,5,0,FL 1102523,,,,
FL_PNG_20240226_2252,Green,1,Green,0.5,Papua New Guinea,2/26/2024,3/7/2024,0,GLOFAS,PNG,FL,5,0,FL 1102523,,,,
FL_IDN_20240203_2253,Orange,2,Green,0.5,Indonesia,2/3/2024,6/12/2024,0,GLOFAS,IDN,FL,79,84943,FL 1102458,,,,
FL_BDI_20240317_2254,Orange,2,Green,0.5,Burundi,3/17/2024,5/3/2024,0,GLOFAS,BDI,FL,5,209486,FL 1102544,,,,
FL_TZA_20240328_2255,Orange,2,Orange,1.5,United Republic Of Tanzania,3/28/2024,4/28/2024,0,GLOFAS,TZA,FL,169,1660,FL 1102555,,,,
FL_RUS_20240328_2256,Green,1,Green,0.5,Russia,3/28/2024,4/18/2024,0,GLOFAS,RUS,FL,0,8292,FL 1102552,,,,
FL_BRA_20240208_2257,Green,1,Green,0.5,Brazil,2/8/2024,4/13/2024,0,GLOFAS,BRA,FL,12,14229,FL 1102465,,,,
FL_AUS_20240330_2258,Green,1,Green,0.5,Australia,3/30/2024,4/12/2024,0,GLOFAS,AUS,FL,1,0,FL 1102554,,,,
FL_KAZ_20240328_2259,Orange,2,Orange,1.5,Kazakhstan,3/28/2024,4/10/2024,0,GLOFAS,KAZ,FL,2,104694,FL 1102548,,,,
FL_PER_20240324_2260,Green,1,Green,0.5,Peru,3/24/2024,4/6/2024,0,GLOFAS,PER,FL,0,79,FL 1102543,,,,
FL_ECU_20240301_2261,Green,1,Green,0.5,Ecuador,3/1/2024,4/4/2024,0,GLOFAS,ECU,FL,1,56,FL 1102515,,,,
FL_MAR_20240330_2262,Green,1,Green,0.5,Morocco,3/30/2024,4/1/2024,0,GLOFAS,MAR,FL,0,13,FL 1102549,,,,
FL_FRA_20240329_2263,Green,1,Green,0.5,France,3/29/2024,4/1/2024,0,GLOFAS,FRA,FL,0,501,FL 1102550,,,,
FL_ITA_20240330_2264,Green,1,Green,0.5,Italy,3/30/2024,4/1/2024,0,GLOFAS,ITA,FL,0,15,FL 1102551,,,,
FL_PAK_20240329_2265,Green,1,Green,0.5,Pakistan,3/29/2024,3/31/2024,0,GLOFAS,PAK,FL,10,0,FL 1102553,,,,
FL_COL_20240314_2266,Green,1,Green,0.5,Colombia,3/14/2024,3/30/2024,0,GLOFAS,COL,FL,0,15,FL 1102531,,,,
FL_USA_20240429_2267,Green,1,Green,0.5,United States,4/29/2024,8/15/2024,0,GLOFAS,USA,FL,11,14361,FL 1102594,,,,
FL_IDN_20240203_2268,Orange,2,Green,0.5,Indonesia,2/3/2024,6/12/2024,0,GLOFAS,IDN,FL,79,84943,FL 1102458,,,,
FL_FRA_20240427_2269,Green,1,Green,0.5,France,4/27/2024,5/26/2024,0,GLOFAS,FRA,FL,0,1,FL 1102595,,,,
FL_BRA_20240423_2270,Orange,2,Green,0.5,Brazil,4/23/2024,5/17/2024,0,GLOFAS,BRA,FL,144,540548,FL 1102592,,,,
FL_ECU_20240421_2271,Green,1,Green,0.5,Ecuador,4/21/2024,5/16/2024,0,GLOFAS,ECU,FL,0,296,FL 1102590,,,,
FL_COM_20240426_2272,Green,1,Green,0.5,Comoros,4/26/2024,5/10/2024,0,GLOFAS,COM,FL,1,750,FL 1102639,,,,
FL_KEN_20240412_2273,Orange,2,Orange,1.5,Kenya,4/12/2024,5/6/2024,0,GLOFAS,KEN,FL,219,206000,FL 1102604,,,,
FL_TUR_20240420_2274,Green,1,Green,0.5,Türkiye,4/20/2024,5/6/2024,0,GLOFAS,TUR,FL,0,0,FL 1102586,,,,
FL_BDI_20240317_2275,Orange,2,Green,0.5,Burundi,3/17/2024,5/3/2024,0,GLOFAS,BDI,FL,5,209486,FL 1102544,,,,
FL_IND_20240425_2276,Green,1,Green,0.5,India,4/25/2024,5/1/2024,0,GLOFAS,IND,FL,1,500,FL 1102591,,,,
FL_LBN_20240429_2277,Green,1,Green,0.5,Lebanon,4/29/2024,5/1/2024,0,GLOFAS,LBN,FL,0,6,FL 1102600,,,,
FL_ETH_20240429_2278,Orange,2,Orange,1.5,Ethiopia,4/29/2024,5/1/2024,0,GLOFAS,ETH,FL,18,106193,FL 1102637,,,,
FL_UKR_20240425_2279,Green,1,Green,0.5,Ukraine,4/25/2024,4/30/2024,0,GLOFAS,UKR,FL,0,0,FL 1102596,,,,
FL_SAU_20240428_2280,Green,1,Green,0.5,Saudi Arabia,4/28/2024,4/30/2024,0,GLOFAS,SAU,FL,0,0,FL 1102599,,,,
FL_RWA_20240428_2281,Green,1,Green,0.5,Rwanda,4/28/2024,4/30/2024,0,GLOFAS,RWA,FL,14,0,FL 1102605,,,,
FL_USA_20240429_2282,Green,1,Green,0.5,United States,4/29/2024,8/15/2024,0,GLOFAS,USA,FL,11,14361,FL 1102594,,,,
FL_ITA_20240520_2283,Green,1,Green,0.5,Italy,5/20/2024,6/16/2024,0,GLOFAS,ITA,FL,2,100,FL 1102638,,,,
FL_NGA_20240527_2284,Green,1,Green,0.5,Nigeria,5/27/2024,6/12/2024,0,GLOFAS,NGA,FL,1,0,FL 1102689,,,,
FL_IDN_20240203_2285,Orange,2,Green,0.5,Indonesia,2/3/2024,6/12/2024,0,GLOFAS,IDN,FL,79,84943,FL 1102458,,,,
FL_CHE_20240531_2286,Green,1,Green,0.5,Switzerland,5/31/2024,6/11/2024,0,GLOFAS,CHE,FL,0,0,FL 1102663,,,,
FL_COL_20240530_2287,Green,1,Green,0.5,Colombia,5/30/2024,6/7/2024,0,GLOFAS,COL,FL,0,0,FL 1102657,,,,
FL_GHA_20240525_2288,Green,1,Green,0.5,Ghana,5/25/2024,6/6/2024,0,GLOFAS,GHA,FL,5,2000,FL 1102687,,,,
FL_DEU_20240502_2289,Green,1,Green,0.5,Germany,5/2/2024,6/5/2024,0,GLOFAS,DEU,FL,1,6697,FL 1102602,,,,
FL_SVK_20240530_2290,Green,1,Green,0.5,Slovakia,5/30/2024,6/1/2024,0,GLOFAS,SVK,FL,0,0,FL 1102656,,,,
FL_BGD_20240526_2291,Green,1,Green,0.5,Bangladesh,5/26/2024,5/31/2024,0,GLOFAS,BGD,FL,10,800000,FL 1102652,,,,
FL_IND_20240526_2292,Green,1,Green,0.5,India,5/26/2024,5/30/2024,0,GLOFAS,IND,FL,53,405,FL 1102653,,,,
FL_MMR_20240528_2293,Green,1,Green,0.5,Myanmar,5/28/2024,5/30/2024,0,GLOFAS,MMR,FL,1,100,FL 1102658,,,,
FL_GBR_20240521_2294,Green,1,Green,0.5,United Kingdom,5/21/2024,5/30/2024,0,GLOFAS,GBR,FL,0,100,FL 1102643,,,,
FL_MEX_20240525_2295,Green,1,Green,0.5,Mexico,5/25/2024,5/29/2024,0,GLOFAS,MEX,FL,1,0,FL 1102650,,,,
FL_NGA_20240623_2296,Green,1,Green,0.5,Nigeria,6/23/2024,9/23/2024,0,GLOFAS,NGA,FL,5,10284,FL 1102720,,,,
FL_IND_20240610_2297,Orange,2,Orange,1.5,India,6/10/2024,9/16/2024,0,GLOFAS,IND,FL,8,150000,FL 1102678,,,,
FL_USA_20240429_2298,Green,1,Green,0.5,United States,4/29/2024,8/15/2024,0,GLOFAS,USA,FL,11,14361,FL 1102594,,,,
FL_ITA_20240621_2299,Green,1,Green,0.5,Italy,6/21/2024,8/4/2024,0,GLOFAS,ITA,FL,0,317,FL 1102714,,,,
FL_THA_20240622_2300,Green,1,Green,0.5,Thailand,6/22/2024,7/31/2024,0,GLOFAS,THA,FL,0,0,FL 1102719,,,,
FL_IDN_20240622_2301,Green,1,Green,0.5,Indonesia,6/22/2024,7/22/2024,0,GLOFAS,IDN,FL,8,1299,FL 1102734,,,,
FL_MEX_20240614_2302,Green,1,Green,0.5,Mexico,6/14/2024,7/16/2024,0,GLOFAS,MEX,FL,7,240,FL 1102691,,,,
FL_PHL_20240614_2303,Green,1,Green,0.5,Philippines,6/14/2024,7/10/2024,0,GLOFAS,PHL,FL,1,840,FL 1102703,,,,
FL_PAK_20240624_2304,Green,1,Green,0.5,Pakistan,6/24/2024,7/7/2024,0,GLOFAS,PAK,FL,9,0,FL 1102727,,,,
FL_NGA_20240623_2305,Green,1,Green,0.5,Nigeria,6/23/2024,9/23/2024,0,GLOFAS,NGA,FL,5,10284,FL 1102720,,,,
FL_IND_20240610_2306,Orange,2,Orange,1.5,India,6/10/2024,9/16/2024,0,GLOFAS,IND,FL,8,150000,FL 1102678,,,,
FL_IDN_20240724_2307,Green,1,Green,0.5,Indonesia,7/24/2024,9/9/2024,0,GLOFAS,IDN,FL,17,0,FL 1102783,,,,
FL_CHN_20240727_2308,Green,1,Green,0.5,China,7/27/2024,9/5/2024,0,GLOFAS,CHN,FL,25,44653,FL 1102782,,,,
FL_VNM_20240723_2309,Green,1,Green,0.5,Viet Nam,7/23/2024,8/30/2024,0,GLOFAS,VNM,FL,22,0,FL 1102779,,,,
FL_MEX_20240725_2310,Green,1,Green,0.5,Mexico,7/25/2024,8/15/2024,0,GLOFAS,MEX,FL,1,120,FL 1102790,,,,
FL_USA_20240429_2311,Green,1,Green,0.5,United States,4/29/2024,8/15/2024,0,GLOFAS,USA,FL,11,14361,FL 1102594,,,,
FL_UGA_20240724_2312,Green,1,Green,0.5,Uganda,7/24/2024,8/11/2024,0,GLOFAS,UGA,FL,15,700,FL 1102789,,,,
FL_ITA_20240814_2313,Green,1,Green,0.5,Italy,8/14/2024,10/10/2024,0,GLOFAS,ITA,FL,1,1078,FL 1102833,,,,
FL_MEX_20240830_2314,Green,1,Green,0.5,Mexico,8/30/2024,10/4/2024,0,GLOFAS,MEX,FL,18,92,FL 1102885,,,,
FL_NGA_20240623_2315,Green,1,Green,0.5,Nigeria,6/23/2024,9/23/2024,0,GLOFAS,NGA,FL,5,10284,FL 1102720,,,,
FL_USA_20240816_2316,Green,1,Green,0.5,United States,8/16/2024,9/18/2024,0,GLOFAS,USA,FL,1,55,FL 1102859,,,,
FL_IND_20240610_2317,Orange,2,Orange,1.5,India,6/10/2024,9/16/2024,0,GLOFAS,IND,FL,8,150000,FL 1102678,,,,
FL_IDN_20240724_2318,Green,1,Green,0.5,Indonesia,7/24/2024,9/9/2024,0,GLOFAS,IDN,FL,17,0,FL 1102783,,,,
FL_ESP_20240829_2319,Green,1,Green,0.5,Spain,8/29/2024,9/9/2024,0,GLOFAS,ESP,FL,2,512,FL 1102879,,,,
FL_NGA_20240830_2320,Green,1,Green,0.5,Nigeria,8/30/2024,9/6/2024,0,GLOFAS,NGA,FL,7,37047,FL 1102870,,,,
FL_PNG_20240824_2321,Green,1,Green,0.5,Guinea,8/24/2024,9/6/2024,0,GLOFAS,GIN,FL,0,0,FL 1102853,,,,
FL_PNG_20240824_2321,Green,1,Green,0.5,Papua New Guinea,8/24/2024,9/6/2024,0,GLOFAS,PNG,FL,0,0,FL 1102853,,,,
FL_COG_20240826_2322,Green,1,Green,0.5,Congo,8/26/2024,9/5/2024,0,GLOFAS,COG,FL,0,0,FL 1102865,,,,
